,,,,,,DATAX,,,,,,,,DATAY,,,,,,,,DATAZ,,,,,,,,DELTAX,,,,,,,,DELTAY,,,,,,,,DELTAZ
MeshID,Points,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW
11,3723,,-0.682766318321228,-0.258785963058472,-0.106182870041694,1.26413106918335,0.197517658818185,0.444429588144382,0.206782315011186,1.07703271374832,-0.920604705810547,-0.149406626820564,-0.178203288296957,0.401195108890533,0.0724537702069538,0.269172380096758,-0.538528569371677,-0.414122521409735,0.880231201648712,1.82393991947174,1.96836104664852,4.87854480743408,0.733635342906227,0.856525156026504,1.8532872157849,1.35908568097493,-1.12861448526382,0.00159133970737457,0.000136906545346981,0.682855576276779,0.00496951461529704,0.0704947843127209,96.1144709151005,-5.70275945270501,-0.369942605495453,-0.00205598771572113,0.000144533224479914,0.386117935180664,0.00307573470300781,0.0554593067303208,3.90577505353348,0.0734635488443583,-2.11830377578735,0.000736117362976074,0.00028498574074473,1.81554007530212,0.0428121152999177,0.206910887340221,42.7876840005939,-0.587745383998519
12,3873,,-0.854227721691132,-0.266339004039764,-0.143608950865911,1.11017787456512,0.195725316086651,0.442408539798511,-0.405844203316553,0.784224164884938,-1.02868723869324,-0.154327094554901,-0.179875955386644,0.558271586894989,0.0857708483126687,0.292866604980269,-0.247375054807304,-0.456207878642866,0.799392580986023,1.74339628219604,2.0307014988831,4.83739376068115,0.719954387011468,0.848501259286907,1.93292511808404,1.55138630381455,-1.02689629793167,0.00119213759899139,0.000227858728059561,0.479244083166122,0.00526347509877892,0.0725498111560527,61.1184791845709,-4.13627439728432,-0.562744557857513,8.19563865661621E-05,0.000199323947241161,0.548794835805893,0.00424583083168349,0.0651600401448885,10.446317340727,0.0542911770563485,-2.86932075023651,0.000678837299346924,0.000751736704721908,2.92765653133392,0.0729416739342689,0.270077162926207,40.655982720977,-0.457678945611742
13,4131,,-0.807583272457123,-0.30119001865387,-0.188273573600629,0.86334753036499,0.193426408532511,0.439802692729945,-0.745107149800631,0.660502234186786,-0.995578229427338,-0.157552614808083,-0.177476389566409,0.482691287994385,0.0756268931616564,0.275003442090561,-0.216313363326445,-0.499881572481813,0.857486248016357,1.60224640369415,1.93732953722325,4.78071069717407,0.693531168780113,0.832785187656525,2.52220827491198,1.80923910267624,-1.32808673381805,0.00120443105697632,0.000232861622193831,0.471132196485996,0.00514899819955548,0.0717565202581304,152.438098995033,-8.51934378140678,-0.453117430210114,-0.00214517116546631,0.000190422602773646,0.391987025737762,0.0035251597159434,0.0593730554708396,6.07416260851854,-0.0438485583139645,-2.16033720970154,0.000860929489135742,0.000461156835856293,2.06714344024658,0.0598689707453111,0.244681365750053,43.2968776424465,-0.535419018099901
14,4272,,-0.705828785896301,-0.27724015712738,-0.147913719185852,0.751759052276611,0.185778425856862,0.431020215137135,-1.14140178146968,0.532986731632143,-1.00145924091339,-0.140805996954441,-0.173283527544371,0.40489536523819,0.0683013685010811,0.261345305106254,-0.0661083987328253,-0.649713823281798,0.915908515453339,1.48766392469406,1.83511572374443,4.87649202346802,0.732775278778302,0.856022942904162,2.57176631310741,1.79446947939855,-1.18020078539848,0.0016329288482666,0.000128528788368333,0.58963674493134,0.00458430690245832,0.0677075099413523,127.327860255728,-7.20877452967963,-0.532771974802017,-0.001681724563241,0.000133729590182786,0.379007905721664,0.00348331108110536,0.0590195821834191,9.46451421406361,-0.353291923518503,-2.1660635471344,0.000735998153686523,9.12532178950311E-05,2.14364552497864,0.0655422122438848,0.256012133001319,39.3687790738393,-0.542311712305554
15,4367,,-0.656105220317841,-0.241980850696564,-0.0953162719889276,0.808009684085846,0.193136569284377,0.439473058655906,-1.25760387294032,0.493199042064626,-1.13070404529572,-0.134924039244652,-0.167372287270238,0.359537541866302,0.0658260531904532,0.256565884697193,0.836194655530089,-0.933461817298139,0.798510909080505,1.38982748985291,1.74498942193434,4.62659740447998,0.75605078488522,0.869511808364453,2.49443342898893,1.78298171513544,-1.11872658133507,0.00160636007785797,0.000115776718673036,0.462059810757637,0.00412080445627703,0.0641934923203048,135.28392502949,-7.70427491029923,-0.542782843112946,-0.000738874077796936,0.000129764362917113,0.572430729866028,0.00354603331334402,0.059548579440185,12.1795648712507,0.0511391179829877,-2.17470645904541,0.000636756420135498,8.88331734800161E-05,2.09995698928833,0.0481703095900531,0.219477355529114,44.3246495154488,-0.666343692895349
16,4378,,-0.603602707386017,-0.208756282925606,-0.0638550931321516,0.701658189296722,0.173096299237507,0.416048433764035,-1.45831128348195,0.353937978830168,-1.11884903907776,-0.129807941615582,-0.169571353353766,0.350978523492813,0.0630504559700066,0.25109849854192,1.14496929072583,-1.04985629718829,0.665406823158264,1.2758612036705,1.68733652432306,4.83592653274536,0.85190945727143,0.922989413412435,1.71768339512875,1.58386662869044,-1.00525826215744,0.00112393498420715,7.29561805289533E-05,0.466175317764282,0.00365757969961137,0.0604779273752943,122.957483685128,-6.97180767742774,-0.476630330085754,7.13765621185303E-05,9.6332313318848E-05,0.494857311248779,0.00332610136842681,0.0576723622580765,11.2234486305332,-0.146427996035413,-2.40628206729889,0.000470638275146484,5.78068368699011E-05,2.9603351354599,0.0692003596828913,0.263059612413026,47.4130090726634,-0.0964202565539806
17,4306,,-0.552962183952332,-0.228410221636295,-0.0580396884222602,0.597544252872467,0.144837617247018,0.380575376564246,-1.57108973082188,0.273965435926282,-1.04561352729797,-0.124770242720842,-0.168633359851642,0.36550110578537,0.0590271752267613,0.242955088908961,1.00913018410122,-1.04164206260581,0.5599005818367,1.17610424757004,1.62308948931725,4.35993814468384,0.873732341721191,0.934736509248029,1.26613979686876,1.41267012826638,-0.887998908758163,0.00094255805015564,5.14412106260248E-05,0.509904444217682,0.0025506206915772,0.0505036700802744,160.142090339592,-8.57553871063456,-0.716638892889023,-0.000760383903980255,9.52060733522498E-05,0.731534272432327,0.00310712718482781,0.0557416108919343,27.501271764035,0.00439892206756619,-2.85492122173309,0.000339984893798828,4.41078109607807E-05,2.84631335735321,0.0470953754798801,0.217014689548611,95.2246966252492,-0.936922296936401
18,4329,,-0.724145472049713,-0.175727859139442,-0.0289692972325069,0.599064528942108,0.137092694683146,0.370260306653503,-1.63378360163468,0.169337122375345,-1.20098304748535,-0.119993202388287,-0.172691582443945,0.33624005317688,0.0635844594489043,0.252159591229254,1.98492051997903,-1.33080761325473,0.443528801202774,1.16717898845673,1.59628267459215,4.36038255691528,0.903675054170303,0.95061824838907,0.829485079436704,1.25130369430944,-0.781005799770355,0.000871844589710236,2.98868196838833E-05,0.447617918252945,0.00219923394258827,0.0468959906877791,130.14926844885,-7.37940522952858,-0.513905882835388,-0.000181328505277634,7.72631405241424E-05,0.628414452075958,0.00308343462053339,0.055528682863304,17.2772992313199,0.0724836131512778,-2.39254868030548,0.00055617094039917,2.86561449002881E-05,2.8081282377243,0.0576438929127654,0.240091426154216,65.2321374255675,-0.555664725027034
19,4717,,-0.524115264415741,0.19662418961525,0.0579322726009341,0.947515666484833,0.153015047562333,0.391171378761705,-1.60040173802497,0.0378173754618423,-1.17520177364349,-0.12024150043726,-0.176366583607386,0.307200461626053,0.0635718369230526,0.252134561143554,2.09316447852495,-1.36509929680451,0.408608496189117,1.48822236061096,1.59341403726352,4.72634983062744,0.859730675429471,0.927216628102339,0.955306684320914,1.24946123258591,-0.726381659507751,0.000777542591094971,1.98929933191575E-05,0.726042822003365,0.00420104374469886,0.0648154591490245,53.2538503834537,-2.33559323639732,-0.622625648975372,-0.000999798998236656,7.5115767750692E-05,0.635134816169739,0.00327463639971272,0.0572244388326589,24.4169258973837,0.229306539249935,-2.82097923755646,0.000389724969863892,2.06850993623221E-05,2.8649388551712,0.0533373390091956,0.230948780055656,77.6933955881783,-0.745437253044502
20,4609,,-0.553200304508209,0.192857638001442,0.101025575522603,0.712321043014526,0.157760427797227,0.397190669322967,-1.59370007612702,-0.0417570672757128,-1.05752062797546,-0.132258027791977,-0.176018748223708,0.346568465232849,0.0580171695211004,0.240867535216144,1.56317354630024,-1.16930817913534,0.664745151996613,1.41694188117981,1.61991089132402,4.09087181091309,0.823383844278163,0.907405005649717,0.994372492639003,1.3606658521363,-1.09497767686844,0.000920996069908142,1.59926971213842E-05,0.293980672955513,0.00257468346240129,0.0507413387919682,319.738183184382,-14.9014465825239,-0.619232565164566,-0.00063512846827507,5.50055523894438E-05,0.61554417014122,0.00316255515854453,0.0562365998131513,21.5806535968292,0.0528511241045907,-2.82613444328308,5.06341457366943E-05,1.53866648260644E-05,2.35359883308411,0.0491972099585394,0.221804440799862,89.4152739153837,-1.42022333570547
21,4479,,-1.16055428981781,0.165950328111649,0.0803948011533445,0.665457963943481,0.156494158832487,0.395593426174509,-1.36838372675958,-0.229360935527595,-1.08581233024597,-0.13786743581295,-0.186586180309415,0.329000204801559,0.063524831345259,0.252041328645242,1.40375941263895,-1.17348288139728,0.589042067527771,1.37868368625641,1.6589736531797,4.97543382644653,0.85053882546579,0.922246618571079,0.637905158460114,1.26845192670416,-1.00475466251373,0.000953402370214462,1.09016336250953E-05,0.36688968539238,0.00249177066064448,0.0499176387727272,252.120632641678,-12.8657924540633,-0.495400547981262,-0.00159200180496555,5.82550764217024E-05,0.591926515102386,0.00313219378991134,0.0559660056633609,13.7743746171487,0.085794047641062,-2.43330478668213,0.000121384859085083,2.56293716576265E-05,2.44549703598022,0.0499458325437971,0.223485642813576,85.9190764718626,-0.840951450891274
22,4458,,-0.786911964416504,0.158472947776318,0.0497179077385633,0.615381062030792,0.161986041080164,0.402474894968821,-1.28030370622002,-0.349949652709883,-1.00145852565765,-0.13554485142231,-0.180712865987366,0.332175076007843,0.0622161412230515,0.249431636371675,0.993961051042075,-1.00864163036569,0.537383079528809,1.3126368522644,1.66199540553098,4.62465810775757,0.812435244044014,0.901351898008771,0.35610250365687,1.16187201924433,-0.93715763092041,0.000932574272155762,-3.30730085820177E-05,0.298857688903809,0.00243622709557448,0.0493581512576644,200.548191018493,-11.2072575548494,-0.639534443616867,-0.00114466995000839,9.34684011790218E-05,0.632667541503906,0.00339520557260592,0.0582683925692646,24.8964791053745,-0.0540387782319982,-2.48724341392517,-0.000206589698791504,0.000329541055402477,2.51044273376465,0.0484381155439024,0.22008660918807,94.9641558418019,-0.794639141700296
23,4354,,-0.970231652259827,0.153380960226059,-0.00933245469832718,0.559058606624603,0.204376179521218,0.452079837552194,-1.16070249668208,-0.556681515558722,-1.24061477184296,-0.161912247538567,-0.194229447744933,0.321719139814377,0.0609224910541759,0.246824818553921,0.511194327871476,-0.798546501282609,0.96389240026474,1.31225842237473,1.74311848746619,4.61318778991699,0.687206793542754,0.828979368586911,0.000104823302338713,1.13403988911657,-1.51269578933716,0.00125002861022949,8.01464346340632E-05,0.244908392429352,0.00426799850701614,0.0653299204577515,390.013400408539,-17.5407387814215,-0.943508446216583,-0.00155501067638397,0.000181389137736176,0.948495298624039,0.00356261499391443,0.0596876452368028,38.934593928965,0.102393638281013,-3.2652416229248,-0.000238776206970215,-5.76124009444194E-05,3.28664255142212,0.0554684927832486,0.235517499951168,95.4884971388308,-1.04587889658514
24,4504,,-1.16099298000336,0.140799187123775,-0.0388319869700653,0.520403623580933,0.198985766214415,0.44607820638809,-1.15921582477581,-0.541036608130778,-1.09946262836456,-0.139752820134163,-0.175460019692213,0.419265389442444,0.0676320213861752,0.260061572298129,0.730390489046512,-0.86133427666613,0.89266175031662,1.22106111049652,1.70167783093283,4.97363948822021,0.722618958443003,0.850069972674605,0.140454304729759,1.12997893797108,-1.66978585720062,0.00149789452552795,0.000107334999939643,0.515373274683952,0.00483457675835895,0.0695311207903264,369.304865367012,-16.3964944521388,-0.317512601613998,-0.000469639897346497,0.000196774416755513,0.653859108686447,0.00264760796903616,0.0514549120010535,14.588051438881,0.922250131354091,-2.48448801040649,-0.00016862154006958,0.000189259982548519,2.95491123199463,0.0407420980420736,0.201846719175897,100.82228063216,-1.28643786195653
25,4559,,-1.29916071891785,0.143618866801262,-0.0649861248594147,0.466090232133865,0.196018823398205,0.442740130774482,-1.08046746941191,-0.592967131405449,-1.03714525699615,-0.127550676465034,-0.164545486166057,0.331195712089539,0.0622061821714343,0.249411672083394,0.918002387296047,-0.961872808782315,0.797318816184998,1.57642209529877,1.65973776678266,4.86934423446655,0.848955119546761,0.921387605487919,0.51298922128834,1.19444246258253,-1.67697420716286,0.00121146440505981,0.000104464672280303,0.435955815017223,0.00467366949162794,0.0683642413226969,338.468327250597,-15.1964707991357,-0.310769945383072,-0.00118040293455124,0.000156502037939668,0.708212822675705,0.00250735688881077,0.0500735148437852,17.9670214439063,1.0503727752367,-2.56375753879547,0.000152230262756348,-5.51271041059757E-05,2.54802441596985,0.0321612166172998,0.179335486218706,118.653122436509,-1.94214710609745
26,4407,,-1.15820121765137,0.16483736038208,-0.0428569078394975,0.469289928674698,0.160540942073285,0.400675607035523,-1.21497073387446,-0.566182766037817,-1.03256893157959,-0.121255576610565,-0.164938308595263,0.29225879907608,0.0600745721819982,0.245101146839418,0.754152974418932,-0.981812498960191,0.697871446609497,1.46180236339569,1.59239321410156,4.86371326446533,0.85748251846524,0.926003519682965,-0.05581484022558,1.02336984411679,-1.55227246880531,0.000911988317966461,0.000102079461176033,0.41352729126811,0.0045122543859035,0.0671733160258111,234.247032135567,-11.4271453678092,-0.708748877048492,-0.00164830964058638,0.00015459100441447,0.769536972045898,0.00370960646626052,0.0609065387808281,38.3716945717919,0.929192969808227,-2.67263096570969,-5.24222850799561E-05,-4.44156334609842E-05,2.8155962228775,0.0729031174766308,0.270005773043153,68.5526961007856,-0.577117635416014
27,4141,,-1.94518446922302,0.217310234904289,0.0135388603193763,0.770685136318207,0.179298212833255,0.423436196885971,0.459259443903038,-0.709604550848551,-1.02136552333832,-0.115282572805882,-0.165115039608234,0.48222890496254,0.0668931201122879,0.258637043194296,0.383015766604998,-0.858357757718586,0.671511173248291,1.44924509525299,1.69030754485876,4.85011148452759,0.94670336493177,0.972986826700018,-0.568372781183775,0.770268497090891,-2.29762753844261,0.000894010066986084,0.000119975828318191,0.782635897397995,0.00747043939477441,0.0864317036438274,280.154652297692,-11.2027845692543,-0.701718136668205,-0.000711128115653992,0.000179570081873227,0.77910190820694,0.00342262410942445,0.0585031974290675,33.0387520229136,0.749445524137831,-2.73058748245239,0.000188678503036499,0.00017205542988257,2.65882277488709,0.0589324893445203,0.242760147768369,90.5585034111292,-0.510832042366069
28,3824,,-1.79725217819214,-0.03942945972085,-0.0154320960618437,1.49343693256378,0.741192967441186,0.860925645710003,-0.600467634033949,-0.464816777580622,-1.01697707176208,-0.165158003568649,-0.21321573951261,0.519420862197876,0.0911963937330872,0.301987406580286,-0.407300135922398,-0.39764149820586,0.630179703235626,2.46419239044189,2.23745195068825,4.71241044998169,0.952177090526537,0.975795619239263,-1.22916888097044,-0.114587214255673,-2.11076417565346,0.000883907079696655,0.000208836231062019,1.15614968538284,0.016203523014792,0.127293059570395,120.917120566733,-6.47289918853107,-0.710827648639679,-0.00151878222823143,0.000245080415472218,0.727893128991127,0.0048618095481213,0.0697266774493185,15.4455952261682,0.431813738176953,-2.67065668106079,0.000956177711486816,-0.000160942363264952,2.89345979690552,0.0783163949981182,0.279850665530955,59.2517037799304,0.0256804685628302
29,2833,,-2.09687972068787,0.124558381736279,-0.0304366928742473,1.73725235462189,0.796516367638544,0.892477656660683,-0.459138498585181,-0.327058318034831,-1.07190406322479,-0.229654476046562,-0.276943644549562,0.624802052974701,0.12691625815164,0.356253081603009,-0.496358075747634,-0.324990486677788,1.16341924667358,2.19465160369873,2.46248879438569,4.95425033569336,1.28485822385822,1.13351586837513,-1.47928190342072,0.304753185054604,-3.02718126773834,0.00138780102133751,0.000232585889976519,1.29559892416,0.0305357367320755,0.174744775979357,187.461403016973,-10.2026609868181,-0.383344769477844,-0.00116392970085144,0.000431483769315788,0.527045130729675,0.00460506009709971,0.0678605931089591,3.79890199636356,0.151893055020727,-1.95263171195984,0.000745892524719238,0.000397077977320576,2.73520040512085,0.0544492821715603,0.233343699661166,42.4061570854807,0.781884403329061
30,2960,,-1.13255393505096,0.190351873636246,-0.03974111520343,1.01841521263123,0.238835620073263,0.488708113369589,-1.47423856324419,-0.415611249732886,-1.08288729190826,-0.125397533178329,-0.199839584005157,0.437029749155045,0.103865070384838,0.322281042546467,0.865469122805086,-1.21398338229184,0.92242044210434,1.31898105144501,1.89845410305503,4.99255561828613,1.30394015177612,1.14190198869085,-0.249023540606266,1.16119940355434,-1.55330979824066,0.000743567943572998,-6.94853786521616E-05,0.955048313364387,0.00569371264813207,0.0754566938590081,164.406566317296,-6.44745204756354,-0.643090099096298,-0.00023467093706131,0.000214129233126616,0.539641827344894,0.0034970239089787,0.0591356399219514,12.9781144526869,-0.352438101711236,-2.51310813426971,0.000676989555358887,0.000599792213929932,2.47739231586456,0.0502957582867926,0.224267158288485,54.7774748512594,-0.68256959442938
31,3303,,-0.759470045566559,0.300028681755066,0.0222723081030293,0.532801806926727,0.21351167588976,0.46207323650019,-1.85935498849107,-0.226871818462102,-1.18038892745972,-0.101035363972187,-0.160217937309818,0.689085602760315,0.106738308912994,0.326708293303054,1.86550428757223,-1.22738891164592,0.821447968482971,1.23552894592285,1.79652738009949,4.99899339675903,1.32107972645579,1.14938232388348,0.103872649258686,1.26258181312061,-1.0053396821022,0.000175163149833679,0.000239073156155194,0.686574473977089,0.00343527304357752,0.0586112023727335,195.165672052968,-9.07152042834268,-0.703731834888458,-0.00217782519757748,0.000205634269008173,0.603489905595779,0.00313173277256959,0.0559618867852898,26.7600449432157,-0.912340943986925,-2.07553732395172,0.000312685966491699,0.000783239852869461,3.07904875278473,0.0291556593003817,0.170750283456226,110.446066357911,0.585745715529656
32,3211,,-0.757807672023773,0.237664982676506,-0.0101859406502133,0.553348004817963,0.219645074333488,0.468663071228669,-1.8719713745953,-0.134431563956189,-1.13579261302948,-0.0990680679678917,-0.16178883138967,0.739035785198212,0.113015968087871,0.336178476538684,1.36610206694468,-1.06386954494254,0.801716506481171,1.20187628269196,1.88990778987632,4.99144124984741,1.47893849858224,1.21611615340897,-0.525967433478217,1.00279589872832,-0.951658695936203,1.73002481460571E-05,0.000241170354721338,0.915795832872391,0.00363793167166267,0.060315268976128,170.351436567428,-5.57763609965418,-0.599480003118515,-0.00223757559433579,0.000231350703031499,0.54084724187851,0.00356166590962143,0.0596796942822383,13.6048076971051,-0.0470494549593609,-2.07596230506897,0.000391006469726563,0.000769133638370075,2.49430418014526,0.0377355075849708,0.194256293553055,53.0006477479387,-1.07070802592038
