,,,,,,DATAX,,,,,,,,DATAY,,,,,,,,DATAZ,,,,,,,,DELTAX,,,,,,,,DELTAY,,,,,,,,DELTAZ,,,,,,,,AREAXY,,,,,,,,AREAXYZ,,,
MeshID,#Tris,#Vertices,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW,MIN,MEDIAN,MEAN,MAX,VAR,STD,KUR,SKW
509,26070,13394,-0.893123805522919,-0.00431709729952426,0.0124389984636973,0.997246265411377,0.260635839846772,0.51052506289777,-1.38376165296864,0.0165125936028292,-0.473269581794739,-0.159536406837469,-0.155575492263447,0.176266729831696,0.0363922417675293,0.19076750710624,-1.31376687173728,0.025557301793271,1.04936575889587,1.42121901363134,1.38614514209128,1.87532663345337,0.0351686064194286,0.187532947557032,-1.13441069402469,-0.105862284752894,-1.84163626149722,-0.460059129943666,0.000119316624012444,1.80684505790381,0.170227941843577,0.412586890052964,4.78693951265031,-0.0677675217239491,-0.641710708657288,-0.572943008574587,5.22511751011395E-06,0.643586738500744,0.0268726016296671,0.163928647983405,4.37326114076204,-0.211620270851964,-0.632309883832932,0.19619890054067,1.56970854737641E-05,0.627098029851914,0.0231666783895322,0.152206039267607,3.34145386186887,0.0366623913375582,1.8562722878738E-10,2.89005601793294E-05,4.1807852037708E-05,0.00128000517392723,2.95523615021877E-09,5.43620837553048E-05,71.8350329307812,6.0469435189864,6.8773181616828E-10,5.85030894223799E-05,0.000128369676800678,0.00391619674733343,4.8262564403925E-08,0.00021968742431902,32.5704185677425,4.64725986429297
510,26046,13321,-0.86891770362854,0.0419425033032894,0.0307851074047984,0.966658532619476,0.258466418890283,0.508395927295138,-1.41599045682883,-0.063623777350409,-0.475369065999985,-0.166524612843401,-0.162382073470515,0.173514768481255,0.0330286206865389,0.181737780019838,-1.28022090872499,0.0666582096921776,1.04896557331085,1.42047208547592,1.39364916855769,1.95610201358795,0.0335975207337256,0.18329626492028,-0.959974870889444,-0.0489428627923239,-1.68859850785716,0.765363955395257,0.00011674143558614,1.73712170771414,0.167817791007614,0.409655698126627,4.81705877152215,-0.137963316672759,-0.642934756353498,-0.100301521756777,7.17041257800135E-06,0.636143473562098,0.022304059557419,0.149345437015729,4.68574868717626,-0.246974650898728,-0.709346702694893,0.00995876193046574,1.63055611802291E-05,0.638975918292999,0.0209682971651797,0.144804340974916,4.05499096490232,0.011899052982829,5.13569262284486E-09,2.81911336971797E-05,4.01342132690358E-05,0.000738892898365798,2.16050306210573E-09,4.64812119259571E-05,34.0226567561064,4.28363872900621,8.5255739056157E-09,5.91250204509588E-05,0.000125733387732058,0.00350580768484912,4.66562966387999E-08,0.000216000686662797,37.0319217680525,4.99331780119509
511,26031,13308,-0.854197144508362,0.0934564209997114,0.0504982071762684,0.911937117576599,0.232848979662579,0.482544277411492,-1.33998286991029,-0.193682369270181,-0.468570649623871,-0.153386803458687,-0.15397053277338,0.174265548586845,0.0336724224459033,0.183500469879244,-1.27638862035655,-0.00252521642693576,1.04049348831177,1.38942033797503,1.38093695759893,1.99908912181854,0.0362962596034144,0.190515772584357,-1.06885282797397,0.100426630297882,-1.66948761382261,-0.0516166907098347,0.000118779233102733,1.64025394903795,0.128504530481606,0.358475285733349,5.65700980290587,-0.254617369432184,-0.631947963032871,-0.461584925734912,1.10211090471767E-05,0.62647615512833,0.0231870636686825,0.152272990607929,4.98867797046152,-0.205064026059457,-0.66860789557298,0.237714782357216,2.3434149060644E-05,0.637647521495819,0.0225505386789594,0.150168367770844,3.58551024676702,0.0397407731336811,6.86075367472879E-10,2.7427154622258E-05,3.88012778962171E-05,0.000575203943462179,1.81969911461739E-09,4.26579314385659E-05,19.0695244284221,3.27501581638851,5.41186569453253E-09,5.91028539442032E-05,0.000123553538541305,0.0044622916320546,4.49465483414437E-08,0.000212006010154061,37.3685249859384,4.98646842716725
512,26552,13527,-0.846185564994812,0.146207273006439,0.0626489814323822,0.866434872150421,0.227102894528574,0.476553139249521,-1.33654873006949,-0.256679896855546,-0.476115137338638,-0.19159759581089,-0.173383723696065,0.166263192892075,0.0304655498275575,0.174543833542058,-1.20706963037439,0.0836115787589489,1.03938615322113,1.39844347536564,1.38704481167428,1.81963968276978,0.0371652716387873,0.192782965115664,-1.09780580798393,0.113041294762357,-1.58117974205753,0.00827396117716245,5.94125316558641E-06,1.68129250458345,0.145939396380533,0.382020151799002,4.74070341181034,-0.199513109305366,-0.618652198313918,0.0288338843550658,2.92032665511501E-05,0.635964482324198,0.0195727464608078,0.13990263207248,4.4958303441733,-0.238223680533486,-0.678539480481829,-0.00880205631256104,-1.39548865609773E-05,0.683933186531067,0.0238363997129401,0.154390413280554,3.75744732745071,-0.0076754578228608,2.82187372644393E-09,2.57377056710313E-05,3.68607409882808E-05,0.000685937688653564,1.64466075610073E-09,4.05544172205782E-05,19.0995400140301,3.17534558072554,2.54336869051982E-08,5.50437205702848E-05,0.000119557149308654,0.00360370711427565,4.52827686456562E-08,0.000212797482705168,33.3445693255501,4.88342179834977
513,24120,12271,-0.842268168926239,0.0902185365557671,0.0273503640719337,0.858692288398743,0.232133187869755,0.481802021446315,-1.42291672941025,-0.193383452799766,-0.507271230220795,-0.16746264967504,-0.161320189627572,0.170578077435493,0.0290382747335357,0.170406205091058,-1.18513626844718,0.00572778610716367,0.688681542873383,1.35984261333942,1.363747195544,2.55010533332825,0.0354828783675247,0.188368995239463,-0.796309899739893,0.325094698564756,-1.49391074761867,-0.41717953376285,0.000109703729522775,1.52789630703101,0.146335782099015,0.382538602103128,5.4955068858329,-0.242066482896741,-0.621458359062672,0.178067785703116,-6.92332243796611E-06,0.612954899451414,0.015187245783545,0.123236544026295,5.33829736241577,-0.242226919337693,-0.854744076728821,-0.234928257763386,1.41242119774355E-05,0.809061169624329,0.0200705416400592,0.141670539068852,4.56510385761895,-0.0151926318656457,1.40723629223136E-08,2.86718176341231E-05,4.07562779700513E-05,0.00079951922347999,2.05157169923004E-09,4.5294278879678E-05,30.9431022763482,3.95416085179282,6.35144800648339E-08,6.24897446971231E-05,0.000139713897407603,0.00621324528140482,7.09900849126169E-08,0.000266439645909945,67.9269985302499,6.37231486526962
514,26050,13288,-0.829788565635681,0.114601265639067,0.0410530325606472,1.06673514842987,0.211601133418446,0.460001231974922,-1.33519720224366,-0.20767039990622,-0.486756205558777,-0.173665597280952,-0.167011211571406,0.171409413218498,0.0316076102310706,0.17778529250495,-1.16072436601967,-0.000761518261696854,0.968687236309052,1.32309158891439,1.36118322559223,1.90494930744171,0.0380357853396828,0.19502765275643,-0.947541971869885,0.369300054513673,-1.81015705782572,-0.0356992064013699,0.000122950827865724,1.83624383341521,0.134524822942262,0.366776257331717,4.5634745905684,-0.247716391882943,-0.651728747921468,-0.175757477768,1.69848720797698E-05,0.655839906772599,0.0208522638702279,0.14440312971064,4.71169379311383,-0.247449134145613,-0.849797964096069,-0.0372578054666519,2.561113164541E-05,0.687766551971436,0.0280573263339902,0.16750321290647,3.41296477717004,0.0255283938775986,4.99347421176844E-10,2.53559031749148E-05,3.91818586765968E-05,0.00159168765894713,3.82366547106063E-09,6.18357944160227E-05,142.21125461564,9.28810025117978,4.24995336178072E-09,5.62386527223284E-05,0.00013976263549907,0.00545115685035358,8.22140099642617E-08,0.000286729855376558,55.0095752890694,6.02372218184413
515,25862,13224,-0.831452369689941,-0.034175391697727,-0.0200519815927596,1.20202767848969,0.201195567093704,0.448548288474835,-1.29019585530059,0.0412801552573523,-0.495030522346497,-0.166493158708179,-0.161549665310804,0.167793750762939,0.0335862726471091,0.183265579548122,-1.17881896420609,0.0776121044561123,0.733284175395966,1.31075823307037,1.3561236646327,3.04170513153076,0.0409431310596775,0.202344090745634,-0.232588276780973,0.535569576718456,-1.808997359007,-0.936953800078177,0.000129532503043372,1.86743983911967,0.11540298399855,0.339710147035013,5.39994595081289,-0.191416490235912,-0.629528124313812,0.386936473963785,3.03966435870967E-06,0.616511115275615,0.0251765126892947,0.158671083343168,4.37028237277017,-0.138689399225459,-1.74579858779907,-0.272094317844936,3.88018908050267E-05,1.7308806180954,0.0297508907448802,0.172484465227684,5.40270480160361,-0.0171380678143169,5.62653331468121E-12,2.61587569111317E-05,4.26286206044128E-05,0.00410945505473741,9.63197390077247E-09,9.81426202053546E-05,428.939727933586,16.8561126170768,1.79720823538721E-11,5.53908520424373E-05,0.000165272144421435,0.0178983226992747,2.08552113058962E-07,0.000456675062882749,235.824850382804,11.4719128876545
516,25882,13211,-0.819604277610779,0.0771249830722809,0.0298713996498661,1.10458552837372,0.205005342547433,0.452775156725094,-1.20796064154315,-0.0723330890768223,-0.494247794151306,-0.182956971192614,-0.167814130285228,0.171735778450966,0.0320231488256349,0.178950129437324,-1.15694494049293,0.0309855814206562,0.873993754386902,1.29551746845245,1.35459867645952,2.14003801345825,0.0399965342341105,0.199991335397588,-0.376479430147581,0.614874317321263,-1.84232283488245,0.0358399156594363,0.000120905125353075,1.79062718994646,0.134012054434786,0.366076569087378,4.84183140213844,-0.289382988113023,-0.661145032208879,0.103567736674905,1.16952265330387E-05,0.6611235847231,0.0216541105208451,0.14715335715112,4.66980547180651,-0.224936090482492,-0.85869263112545,-0.076060064136982,1.41118350667904E-05,0.949730694293976,0.0280092093964592,0.167359521379751,4.55706396664052,0.0783758971409367,2.58559168385065E-09,2.60860075522005E-05,3.92131444599158E-05,0.00119147135624496,2.81263936421811E-09,5.30343225111636E-05,74.0657997966388,6.39403928106268,1.20703975885478E-08,5.62707033982672E-05,0.000142416334888655,0.00578380478794655,8.0174945705142E-08,0.00028315180681949,36.6443176006267,5.09265636023645
517,27935,14215,-0.868257284164429,0.0355469025671482,0.0361074481349065,0.843633353710175,0.296370399011837,0.544399117387085,-1.4599024136826,-0.100180094271577,-0.713704943656921,-0.129057884216309,-0.158493282548514,0.252950936555862,0.0569555491432927,0.238653617494671,-0.930435159986214,-0.27190359939617,1.21857368946075,1.62745808064938,1.65098540093006,2.45312213897705,0.0489855332817361,0.221326756813848,1.54729737495616,1.14745605624654,-1.67167949676514,0.367612055777715,4.52157079394947E-05,1.66487648081966,0.188073745362447,0.433674699933542,4.14285426149755,-0.110167778187633,-0.931999683435038,0.100274864895607,-1.12216434640121E-05,0.930094989202803,0.0443738688464383,0.2106510594477,4.1417734736149,-0.206507003597868,-1.04023545980453,-0.037524126470089,1.53992302528119E-05,1.04054951454912,0.0411886791144652,0.202949942385962,6.02483310434683,0.177332686358615,8.41933029309431E-10,3.22638243650845E-05,5.35299984462047E-05,0.00137921764844698,6.31881807081557E-09,7.94909936459192E-05,46.3094860781407,5.45842246181802,1.26773761824082E-08,8.37747314603731E-05,0.000163846892876699,0.00666983664129441,8.49983404921742E-08,0.000291544748695932,62.628169418814,6.29346229935134
518,27177,13826,-0.883211433887482,0.0372414783567119,0.0334936216908444,0.824707269668579,0.300617717942744,0.548286164281704,-1.46969591788344,-0.121911471840562,-0.702228248119354,-0.125909222895329,-0.15701872514218,0.255079001188278,0.0537628671807997,0.231868210802602,-0.810738756590066,-0.298486029769288,0.971788704395294,1.61558335274458,1.64820092420485,2.50903058052063,0.051125988211091,0.226110566341096,1.57766874958777,1.18755669631648,-1.66489171981812,1.31442511890053,3.69406159408055E-05,1.65461464094266,0.184148697300079,0.42912550297096,4.52788024729893,-0.136146363996551,-0.9468843683325,0.608205960643854,-1.39040929714982E-05,0.947560592557909,0.0381294645026564,0.195267673982809,4.85538156083731,-0.415725065449417,-1.03171806037426,0.0217338353395462,1.90197632498165E-05,1.03483721017838,0.040111465930528,0.20027847096113,6.68534513394212,0.22370804491212,1.99726463533543E-08,3.45182138015129E-05,5.56629460213684E-05,0.00227187518749044,7.26958647938144E-09,8.52618700204343E-05,83.5744638573506,6.82453237782444,1.49229414821492E-07,8.91413489251784E-05,0.000178301334681966,0.0126200062186755,1.31167788748708E-07,0.000362170938575568,143.834463586024,8.95913929406755
519,26818,13605,-0.891079246997833,0.00669125606795831,0.00781958637535303,0.849077045917511,0.295711777212187,0.543793873827379,-1.46167895008539,-0.0632608674492835,-0.766947448253632,-0.111198976042088,-0.151126681501684,0.257354319095612,0.0533995618662825,0.23108345216887,-0.800526194046482,-0.3826056977505,1.25516355037689,1.62808501720428,1.65208599058125,2.92911744117737,0.0499752973298531,0.22355155407613,1.55612253426262,1.13865707324305,-1.70874653924066,-0.0309792832247262,4.64244460900652E-05,1.70060180926028,0.180064889469679,0.424340534794496,4.51091565016934,-0.175162587558084,-0.922951726089377,0.156045468321652,-1.62706024895413E-05,0.887087942369348,0.0360619075729029,0.189899730312876,5.12579326551813,-0.285265822919392,-1.04733469486237,0.0888564512133598,3.32690761519988E-05,1.42435789108276,0.0348356609727429,0.186643138027475,6.38824824681431,0.292058529268549,7.61664590375228E-09,3.65187950552297E-05,5.87974163992463E-05,0.0019026715289421,8.79708984482588E-09,9.37928027346762E-05,83.8783217108162,7.30911870941165,7.15577340211091E-08,9.31505544485049E-05,0.000181399036517997,0.0128690867607255,1.39239206413587E-07,0.000373147700533699,236.42943163433,11.0211444530872
520,29872,15157,-1.17676687240601,-0.0445697387328481,-0.0116397292387393,0.82128381729126,0.292630033227767,0.540952893723443,-1.40966410047935,-0.0448049420389529,-0.710359156131744,-0.112755909562111,-0.14078720929405,0.251800179481506,0.0543075554504523,0.233039815161385,-0.875862644125846,-0.337809710848204,1.27895355224609,1.62024030089378,1.63826915358123,2.4568202495575,0.0487823253213988,0.220867211965468,1.88068569391706,1.22937080321226,-1.69410634040833,-0.020503238786439,-1.05575787938694E-05,1.67311261413295,0.183026260453783,0.427815685142308,4.02958347553845,-0.0869222737560435,-0.950552167370915,0.074055872406109,1.52621625612079E-05,0.94646927047324,0.0402974476446404,0.200742241804361,4.18223580277615,-0.363949061325981,-0.967955902218819,-0.0215649381279945,1.64362659206428E-05,1.07508017420769,0.0329638393681956,0.181559465102196,7.19066481419791,0.244237970357276,6.05188507899334E-09,3.179787886806E-05,5.4172353551036E-05,0.00444013151616273,1.17603147485869E-08,0.000108444984893663,382.133094492874,14.6369372821546,3.39583986891192E-08,7.80360665314143E-05,0.000161105358147621,0.0168891528639718,1.18667467991248E-07,0.000344481447963818,373.314935744963,12.8317463239794
521,28511,14497,-0.903332889080048,0.0466651601508352,0.018468845724601,0.826946914196014,0.309036355833481,0.555910384714551,-1.46465511865797,-0.151336860187734,-0.70412403345108,-0.148983679669165,-0.172703141397152,0.256328582763672,0.0539663236963259,0.232306529603293,-0.87131546122785,-0.252701736009275,0.94258052110672,1.61878421902657,1.65277573260734,2.5047595500946,0.0565467767654247,0.237795661788487,1.50315436459753,1.2499344722215,-1.71178617700934,-0.0411015024381797,3.73515498211513E-05,1.67025373868634,0.176577518653078,0.420211278588614,4.59233492160981,-0.160084678868389,-0.935496855392263,0.029462980085746,-1.2131710411697E-05,0.933417082631666,0.0409059593844111,0.202252217254623,4.40332329473932,-0.233165692700606,-1.0448898255825,-0.00498514622449875,1.40598459091144E-05,1.30827963352203,0.0459350800668947,0.214324707084589,7.27797977971198,0.231406361421539,3.11847786536118E-10,3.40569729267008E-05,5.39734760762193E-05,0.00145217753889202,6.03503994043798E-09,7.76855195029162E-05,54.0209258502852,5.80176099399555,8.69883429516552E-10,8.61721950998523E-05,0.000171115578802726,0.008292086147536,1.12988612253659E-07,0.000336137787601541,95.4247102574748,7.86579486724263
522,29669,15120,-0.923405051231384,-0.0255674865118301,-0.039726616591424,0.799198567867279,0.299679717267855,0.547430102632158,-1.38059939794862,-0.100451738794391,-0.682231843471527,-0.163274664523789,-0.181487002249629,0.247685253620148,0.0567739180107708,0.238272780675365,-0.838848540912363,-0.321605893257765,0.922859609127045,1.61622906476259,1.66994996355708,2.46467232704163,0.0682331938777189,0.261214842376383,0.609526407979361,1.08902739392747,-1.70027643381665,-0.00415814978245044,2.65377814876481E-05,1.70505356902479,0.177698357241376,0.421542829664289,4.68208258178549,-0.266054354639969,-0.918173713393095,-0.00715414277118828,-6.69520286352682E-06,0.913810064295709,0.0443165222983307,0.210514898043656,4.19960326105732,-0.128075415973087,-1.07117983698845,0.00917501747608185,8.37021730620906E-06,1.12000621855259,0.0551336560675409,0.234805570776208,5.39620825612881,0.102845990587256,4.25867411528497E-10,3.13793318078545E-05,5.09408500389983E-05,0.00146801047533611,5.70858084611704E-09,7.55551510230576E-05,65.8581873254219,6.26495836861678,9.69273725684356E-10,7.57293027202952E-05,0.000161004560449329,0.00702505748204478,1.02029602872495E-07,0.000319420730185902,81.7975282349713,7.16678886068221
523,30339,15420,-0.929865777492523,-0.100661128759384,-0.0544414446514539,0.828468084335327,0.281805952589342,0.530853984245519,-1.34159095322906,-0.0866265367309352,-0.696554720401764,-0.127594104561644,-0.154642375431376,0.245806589722633,0.0517654344914876,0.227520184800135,-0.784389640978781,-0.377049331886263,1.23844838142395,1.59138970077038,1.63170857763141,2.46164083480835,0.058334609656787,0.241525587995945,1.67486825167049,1.30831783925311,-1.6877233243855,-1.40119643315856,2.07340954045101E-05,1.6923695076257,0.179708814756635,0.423920764715099,4.18654266325925,-0.208739338011046,-0.929556594683925,-0.176828538243572,-6.7315274589378E-06,0.937847122550011,0.0390603447455082,0.197636901274808,4.46419978725214,-0.327393225598707,-1.08839198095458,0.122592678666115,4.21292231823404E-06,1.14037300348282,0.0440226606297142,0.209815777837879,7.30839446639808,0.214945075518836,1.58693482606618E-09,3.0306786421593E-05,4.93739872750791E-05,0.00173344367043303,4.87581184183756E-09,6.98270136969752E-05,58.1256685006253,5.63804851192981,3.20328605648273E-08,7.15517829310837E-05,0.000153617180891986,0.00652436947838314,8.96969127007251E-08,0.000299494428496967,77.9167513615142,7.05400819796404
524,29058,14747,-0.938238322734833,-0.111762277781963,-0.0727052424975042,0.826092123985291,0.270367774937126,0.519969013439384,-1.31396885891203,-0.0683303857791803,-0.712949454784393,-0.156099870800972,-0.182033967504106,0.239340916275978,0.0510598311135569,0.225964225295857,-0.753681281707229,-0.281099355334029,1.04636693000793,1.59371554851532,1.64530735023665,2.4585976600647,0.0624425090813903,0.249884991708967,1.47646987163275,1.31881461319594,-1.71954834461212,0.0753498102770702,2.72295855674397E-05,1.72883305750542,0.16113851049081,0.401420615428269,4.81418072226974,-0.309637581591223,-0.93343940768438,-0.256980601705032,-7.27199783627091E-06,0.934745814651251,0.0369344974918875,0.192183499530754,4.58125569364717,-0.227974549431377,-1.10298624847616,-0.00884925574064255,6.17135157986779E-06,1.13759815692902,0.0515409233401285,0.227026261344648,6.79413177095961,0.0940381717890612,5.1677855584475E-11,3.23174804208847E-05,5.15995444316852E-05,0.00190520570443012,5.24919036084831E-09,7.24512964745857E-05,67.0792962777804,5.95383170483375,8.52775617049343E-10,7.6871416106784E-05,0.000160399637038857,0.00723622576072214,9.82912325807637E-08,0.000313514325957784,81.4098530985767,7.21520216182498
525,26898,13684,-0.937156319618225,-0.124342369303874,-0.0823872409137277,0.82172167301178,0.26177939675071,0.511643818247333,-1.29293832976371,-0.038844389161154,-0.728706300258636,-0.132188253467242,-0.157520503910406,0.239393442869186,0.0531300068939912,0.230499472654475,-0.762484234822626,-0.338360676563161,1.22704124450684,1.56340792775154,1.61163540957882,2.84768176078796,0.0581636211835427,0.24117135232764,1.80887752193939,1.3414115751729,-1.7249231338501,-0.00853694755884427,5.8164958607498E-05,1.62905567871293,0.165513328187388,0.406833292869927,4.86407901842301,-0.235712613991145,-0.944302461276173,-0.00407267535145142,1.56779120393444E-06,0.951720717317605,0.0406785873302673,0.201689333704753,4.59321075818208,-0.158441264895329,-1.13222644031048,0.0272937715053558,4.20211253699038E-05,1.2189154624939,0.043161151130341,0.207752620032434,7.85835517079607,0.30586027489463,1.62991018176363E-09,3.46627430015319E-05,5.63728122076368E-05,0.00204863320578143,6.46903140206854E-09,8.04302890835818E-05,67.064944043442,6.04517989492611,9.7258615565636E-09,7.7393096605574E-05,0.000163610310098091,0.0224454922444677,1.56714565818099E-07,0.000395871905820682,972.459337530558,22.8518794298826
526,26361,13405,-0.933952271938324,-0.125565497880558,-0.0835360331656433,0.818610966205597,0.252674753715321,0.502667637425885,-1.26996822444959,-0.0548518186314379,-0.734025776386261,-0.117784239351749,-0.146159025399677,0.238078400492668,0.0485674243781971,0.220380181455133,-0.657590143838288,-0.365730330157368,1.06025969982147,1.53975182771683,1.58368184650846,2.45171070098877,0.047838328334735,0.2187197483876,2.2210526177554,1.33765335192958,-1.72997006552841,-0.647334310316164,2.82940917030251E-05,1.73429404944181,0.150525832457167,0.387976587511627,5.20759690921657,-0.18333016687837,-0.960560043230319,0.254454313448304,-8.51826003395991E-06,0.953544441412697,0.0361602036760082,0.19015836472795,5.09478957862626,-0.249977405541234,-1.12536418437958,0.0343542397022247,9.28045564251326E-06,1.12341563105583,0.0319826443980933,0.178836921238578,9.06059928046255,0.246194360261276,5.36160949334768E-10,3.41338264474445E-05,5.60869305676381E-05,0.00181214657611466,7.2171766973745E-09,8.49539681084674E-05,71.0866122563227,6.68061120624614,5.87036037852522E-09,7.51608650808212E-05,0.000160375297093283,0.0090807037948402,1.04509339876647E-07,0.000323279043361377,95.2193131098299,7.69829039494129
527,27387,13916,-0.921764135360718,-0.0488537046725108,-0.0433539821053305,0.814203858375549,0.257630746223647,0.50757338998774,-1.25044551934788,-0.155239834505284,-0.714333295822144,-0.138967654555733,-0.154196284242728,0.239320695400238,0.0446502584125963,0.211306077557169,-0.654473081756148,-0.295332473464733,1.23661947250366,1.52774832397699,1.57229347417334,2.39878964424133,0.0439206115111692,0.209572449313285,1.58056904639887,1.16065416331266,-1.71089255809784,-0.767977561257044,3.02947816684334E-05,1.65241212259284,0.167960039000213,0.409829280310976,4.60585433126556,-0.204201308881654,-0.946510640362527,-0.0231496960363829,-8.11901856370866E-06,0.948508562054485,0.0347838661537647,0.186504332801586,4.58125337003944,-0.285589451895897,-1.08252123594284,-0.369392156600952,1.65471369270107E-05,1.02562226142202,0.0348112353912638,0.186577692641065,6.6753633433708,0.114280695397518,1.38202261611505E-09,3.25514679741987E-05,5.34148600819633E-05,0.00251161702250205,6.60689144738706E-09,8.12827869071125E-05,100.979348387849,7.26339096218843,1.52323368640643E-08,7.37247017927507E-05,0.000146555124518618,0.00642744499499551,7.04437488585169E-08,0.000265412412781537,76.8182932188077,6.86339198633694
528,25938,13188,-0.903301656246185,-0.0376748219132423,-0.0498327276381104,0.868879556655884,0.284258824658341,0.533159286384793,-1.39194572891903,-0.135077928454197,-0.647245526313782,-0.142889473471152,-0.148313277661825,0.238478258252144,0.0436202923954691,0.208854716000068,-0.959032399681753,-0.142797485730695,0.960642397403717,1.51386119425297,1.54486844283817,2.2245819568634,0.0330157984013812,0.181702499711427,0.628617867239049,0.857671810335378,-1.71124005317688,-1.23873936033748,6.14436511590865E-05,1.62616624771753,0.17581576468933,0.419303904929742,4.92839956124898,-0.238232562310257,-0.83952318144495,-0.115456396276306,-6.56761835208358E-06,0.859979536500759,0.0311441382590692,0.176477019067836,5.04475482230589,-0.202240436803862,-0.807032982508341,0.172954171895981,2.49600211325129E-05,0.810174092650414,0.0205036164891566,0.143190839403771,6.52682560109409,0.116160773896404,1.61108474295776E-08,3.43465322877734E-05,5.54317645402483E-05,0.00190255361704447,6.7230779465367E-09,8.19943775300276E-05,76.7163600658763,6.78674288079635,6.31009422033344E-08,7.72525791209027E-05,0.000145150866211981,0.00724978593883757,6.61274932729818E-08,0.00025715266530406,127.131165938854,8.42097804906491
529,28200,14309,-0.889725685119629,-0.0874138975388916,-0.0400867512306303,0.825089275836945,0.27592786550053,0.525288364139669,-1.34155040867011,-0.0741497246414254,-0.648900866508484,-0.131962494157325,-0.139294623238584,0.243938028812408,0.0370183918605849,0.19240164204233,-0.812925297775242,-0.110913934002558,1.20579814910889,1.48605078458786,1.52361090661985,2.22041773796082,0.0278852270518574,0.166988703365998,0.506316337740627,0.849400985294812,-1.68841496988806,0.465757419137052,3.08673967981557E-05,1.64339441473404,0.164162084543308,0.405169204830905,4.99630704881298,-0.121411737604173,-0.840455617216362,-0.015624685834035,-9.39446276629848E-06,0.783783319251759,0.0247312327195991,0.157261669581621,4.71108701773369,-0.311332514651408,-0.704171061515808,0.072278656065464,7.26727867890762E-06,0.751561084389687,0.0167612890171235,0.129465396987471,6.01196070384469,0.122204562573376,2.9523798545698E-09,3.06213459846393E-05,4.99785672863319E-05,0.00305578728549944,7.54839232194377E-09,8.68814843447312E-05,191.522508235537,10.3569055177988,1.90501115287365E-08,6.86362674662835E-05,0.000131807787671154,0.00897561575780238,7.01673381756602E-08,0.000264891181762739,260.358094007182,12.0974419275314
530,28673,14603,-0.88582044839859,-0.0484064817428589,-0.0147207618593562,0.777421116828918,0.284324999781296,0.533221342203494,-1.35156366401563,-0.111778578594493,-0.643336832523346,-0.133236469850329,-0.142740396532296,0.247838050127029,0.0396932597137272,0.199231673470177,-1.01483290332754,-0.137400423668888,1.20663547515869,1.49372611939907,1.52072660186612,2.19330835342407,0.0263132206211845,0.162213503202368,0.287434780678536,0.809540393482965,-1.65700783301145,0.0436759476586605,2.82806596141004E-05,1.6562829548493,0.169396915560192,0.411578565477105,5.00340833494317,-0.178090200917914,-0.832847743915457,-0.0124170867769813,-6.99493172455674E-06,0.865286922082305,0.0294995122017772,0.171754220331779,4.37592673831374,-0.208499075381884,-0.715168595314026,-0.0165727064013481,3.49258400123275E-06,0.717654585838318,0.0165372585877757,0.128597272862902,5.25042661313646,0.112027328200622,3.45412182535564E-09,3.01185646844035E-05,4.86290371144649E-05,0.00227092511026963,6.45472067384963E-09,8.03412762772016E-05,111.128013563309,8.32982643789179,1.56806607145842E-08,6.74337952209316E-05,0.000128789202929607,0.00502264345959125,4.73628980084943E-08,0.00021763018634485,72.3211558693525,6.49942260427575
531,27309,13881,-0.893621265888214,0.0249026454985142,0.00444744649621556,0.786478221416473,0.293635507004707,0.541881451061676,-1.37348418369605,-0.198051909993057,-0.595683515071869,-0.140529781579971,-0.142775605956121,0.247372433543205,0.0357215785484867,0.189001530545355,-0.940104810015812,-0.0779831341186839,1.03910803794861,1.51470005512238,1.51958987973565,2.48599791526794,0.0257920484323199,0.160599029985613,0.130170584095513,0.66529139508994,-1.65563144826285,-0.0506361546031649,3.43795984462268E-05,1.64587651661075,0.161748858545209,0.402180131962295,5.56130286176745,-0.129914206903352,-0.815798807889223,-0.138603019148191,-5.21538236062582E-06,0.787459787900767,0.023866211475701,0.154486929789225,5.05351771517342,-0.253379878171613,-0.76938271522522,0.163813806005887,-7.48915184471728E-06,0.765859723091125,0.0164960961977609,0.128437129358145,5.12833299328709,0.155290357563335,8.81540691240135E-09,3.20935440038481E-05,4.86216820971163E-05,0.00135095914227219,4.44787859486013E-09,6.66924178213695E-05,66.3975686211299,6.3204308076503,1.95701387546836E-08,7.28688083223728E-05,0.000125981453402759,0.00735896917762102,3.37380068469691E-08,0.000183679086580289,189.064471178907,8.12117385186738
